Row,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
LEP,47835255.495042,9.481195581467881,1.131624484406264,7.484242935480853,7.196073689537666e-14,6.040719882150235e-12
LEPR,9105928.550075613,3.745064594448375,0.5271068546451245,6.476478495386857,9.388799024805134e-11,3.849407600170105e-09
LEPRE1,13412137.074764263,-0.6025280224956444,0.3972429677888148,-2.626325603138023,0.008631220930740298,0.030011439117069817
LEPREL1,4957997.559960647,-0.0001093036398566893,0.001518081968377587,4.081191138785368,4.480548895693574e-05,0.0003577364565666922
LEPREL2,16074108.688166294,-0.465572909108199,1.1882737364802756,-2.9702128681486575,0.0029759345848203262,0.012475897890330455
LEPREL4,10309850.076619033,-1.4538242028720056,0.307066548502795,-5.116644487437605,3.110190506618719e-07,4.914748956813122e-06
LEPROT,35461300.170785226,1.185507105849011,0.20541450198654101,5.074683828483578,3.8814083619896846e-07,5.968742177757346e-06
LEPROTL1,16785087.865608502,0.008290074140633399,0.008823964262124118,0.5551768955874563,0.5787736705883311,0.7423612096722201
LETM1,10051227.995740676,-0.7832464656263846,0.2997824477413738,-3.2771797273315983,0.0010484960562944085,0.0052358239462921815
LETM2,1111026.1646428755,-2.260074214328589,0.2562805411138932,-0.5675875191385087,0.5703150838735692,0.7359105505381167
LETMD1,29896699.377069227,1.1808854747261575,0.23125211681938038,4.648280107837302,3.347141830424942e-06,3.846677391480786e-05
LEUTX,18605.55523559213,4.182072851640347e-08,0.0012960207713492485,-0.24947214948174984,0.8029955814820338,0.8938988766983642
LFNG,27121097.923776865,5.1679344112099754e-05,0.0011703880240989068,-3.2715193713037283,0.0010697125993732487,0.005318014088363543
LGALS1,810120912.4829061,1.9712915231448822,0.27952737311013615,0.6070055668158972,0.5438472177864875,0.7136440155183401
LGALS12,12677004.598386144,5.510854369788928,0.7508516978841399,6.4281423629864225,1.291727397091396e-10,5.089741458149734e-09
LGALS13,0.0,3.84808203136002e-07,0.2064270960603429,0.0,,
LGALS14,52923.95602096074,1.9070507997997455e-06,0.0015839717542159375,0.22776071269710643,0.8198322706893213,0.9039159077461286
LGALS16,0.0,,,,,
LGALS17A,175692.53771935296,2.537616210258722e-06,0.0010290392150220321,-1.962850469891082,0.049663551402950645,0.1238769993854391
LGALS2,3034336.9392540785,9.360798185738663e-05,0.0016300230439088772,1.0178877469793086,0.3087313052894656,0.49144322153632664
LGALS3,169891072.531149,1.9492867497998296,0.4707840721196461,1.4850177984374011,0.13753910936753136,0.2718525458117851
LGALS3BP,288546130.88032997,1.0744614871844702,0.3860377573281793,-2.9767621453998676,0.0029130991813182076,0.012253594853007742
LGALS4,345326.50192265824,1.4980125362100305,0.4732412530334803,1.969820356925365,0.048858962661518686,0.12225101896858315
LGALS7,2433834.2277317354,-2.7908260583117985e-05,0.0016848313309356553,0.5522552286460254,0.5807735002059856,0.7442058403146327
LGALS7B,1685591.2865413153,8.378660613792416e-05,0.001725277004546667,0.8681437142223325,0.385315662710931,0.5709833969198125
LGALS8,21425868.886217874,-0.7839924207113957,0.5005303451264166,-3.007964307961343,0.002630040247543114,0.011256911482732902
LGALS8-AS1,276251.10506850894,-2.489183163076732,0.5417825067056037,-5.120354356668741,3.049620658676557e-07,4.829816819461053e-06
LGALS9,29127200.215770252,-0.26087375362941817,0.2670300189253345,-2.51081467683446,0.012045291358190113,0.039484163893385035
LGALS9B,1709834.5639424468,0.0003293453822198961,0.0013334672362235991,-2.434937954710199,0.01489434338330622,0.04711439749399129
LGALS9C,253976.68473375426,6.999050282882586e-05,0.00116996860857585,-2.9014721211164227,0.003714138266482066,0.014973589313505337
LGALSL,7825569.102851616,-9.266525549551263e-05,0.001479223397749025,0.4001138148996066,0.689072689429614,0.8221643695565248
LGI1,54302.95546258255,3.583053729646805e-06,0.001148747897713868,1.2079624984898802,0.22706168760207612,0.3948316809141817
LGI2,848724.7325379488,2.8074057267222385e-06,0.0016701811891362947,1.5387090208417922,0.12387534907541453,0.2509648634611899
LGI3,69997.42847953262,3.0065621270175063e-05,0.0014409150002557183,-0.013555601805328837,0.9891845258398709,0.995547010298359
LGI4,3118347.2537958855,2.3550656689097242,0.4842684679372619,5.349179653966911,8.835380251750939e-08,1.6620531956305263e-06
LGMN,72429831.63282292,1.729262871941074,0.39590852969778856,1.8017114681701503,0.07159081282298232,0.1650326367887223
LGR4,10749138.659239516,0.9451848800402698,0.34223816931610723,5.157728276244824,2.4996401102636156e-07,4.058666411450969e-06
LGR5,409397.7765857098,1.6184189148396527e-05,0.00142553123492722,-0.11397289961487225,0.909259276406044,0.95407429984678
LGR6,5715702.7018032335,5.749995145925303e-06,0.0019828444270934744,1.8960398294403038,0.057954778009070826,0.13958307726884173
LGSN,3085.5369411847323,3.615301275665336e-07,0.002997998328965954,-0.1285509201341255,0.8977130040197125,0.947831408370403
LHB,193411.28805407562,2.494016138485978e-07,0.0012660940384430297,-0.6141362266735539,0.5391253110605256,0.7102501926867715
LHCGR,291477.6618872393,7.112129645766719,1.755733909978599,4.712052954503446,2.4523362989713253e-06,2.939205322661005e-05
LHFP,53425480.54891192,3.121187334665248,0.3874954082291118,6.195051173890682,5.826609641028545e-10,1.9426300715253412e-08
LHFPL1,295560.12334508786,1.4329284202023966e-05,0.0016666409594505221,1.0103596080316226,0.31232303233301606,0.49535495072702534
LHFPL2,14708530.450820997,0.7071027598243718,0.24065982698578858,3.968190895081488,7.242031339915633e-05,0.0005375961607729054
LHFPL3,18038.41729366847,4.960967505852087e-07,0.001671384073752841,0.5854302696494884,0.5582584404400994,0.7257916082651056
LHFPL4,22547.013634584117,1.2198094803108404e-06,0.0022611092804990757,1.5893883742537809,0.11197273767707491,0.23275687606789827
LHFPL5,101864.66005006338,-9.167616643082933e-07,0.001082362295825509,-1.8649555443873918,0.06218763578191008,0.14773389359465397
LHPP,15672529.074676257,-0.00587274560923814,0.006030953551046151,-1.8448337967469157,0.0650617194602255,0.15298026615682497
LHX1,29887.064671739827,-2.899658397855949e-07,0.0011868510609627664,-1.6558553908770177,0.09775110731631104,0.21038082865664914
LHX2,115255.16939884909,-2.6475975147350335e-06,0.0010945294936223946,-3.38267850769936,0.0007178261003172268,0.00381606776433974
LHX3,4288.667738094288,-1.1278877380754945e-07,0.0011832244536037339,-0.5400706823934178,0.5891482882384182,0.7508149622326749
LHX4,369077.9288839813,-2.0661509095184375e-05,0.0012747510850875444,-1.5206109698955694,0.12835749230643012,0.25790788103741685
LHX5,6069.96708527225,-1.0549821286933837e-07,0.0012581909470408478,-0.33209944270402453,0.7398141709302544,0.8535285266904707
LHX6,3777602.7875168407,1.6282194709884792,0.4871120930323195,3.9883573813657334,6.653238204345708e-05,0.0005000052122572334
LHX8,16624.48500516117,8.17828546057334e-07,0.0022083639370134786,0.4372788578490253,0.6619091261900144,0.8036603031113381
LHX9,9724.78065334772,-8.775659069162045e-07,0.0010253256417000786,-1.0067345779943273,0.3140623408179214,0.4972912881286194
LIAS,5904007.400173014,3.9675754714941145e-05,0.0015645696089871266,1.7374613975860753,0.08230576205740943,0.18411731352172545
LIF,4246238.901910956,2.151875217719055e-06,0.0013548068745205136,-0.5673977693490794,0.5704439650674393,0.7360321342710981
LIFR,13484352.74970014,3.0923823022765684,0.42111977869943656,6.345834225778323,2.2122335216659362e-10,8.185264030163963e-09
LIG1,11175482.838785356,-0.820796811747227,0.38214102193674654,-4.934563788836957,8.033008925648428e-07,1.1172563429136957e-05
LIG3,9144722.171330528,-0.9534731771188668,0.27891045734061426,-4.009965869440325,6.072752521183851e-05,0.0004640990213922369
LIG4,3444671.9669424193,-9.066094736868646e-05,0.00152340184559781,0.9493598360233644,0.3424376304366945,0.5276182817189871
LILRA1,360230.67258771305,7.303294725764459e-05,0.0015155977528336065,0.46652328891369016,0.6408409816028604,0.7889045193184298
LILRA2,1275308.2034686655,-0.00015863692470763542,0.0014470682263434957,-0.1785860972074919,0.858262711809771,0.9262085098280445
LILRA3,145997.55873096836,-1.5420075395504841e-06,0.0014190573403169626,-0.0451555534797766,0.9639833212718255,0.98248765606925
LILRA4,372424.9210308555,-1.7173544881524106e-05,0.0012879555866463234,-1.6596436444650824,0.09698616275818837,0.2092154171351175
LILRA5,802796.8388109214,-6.5862045889726774e-06,0.0015153327993585612,0.45217852253643087,0.6511403793114843,0.7959548391744735
LILRA6,723956.5299732644,-8.01853763786413e-07,0.0018318557884881644,1.9485604004770536,0.05134794506863071,0.12721974537652578
LILRB1,1476173.3399025458,4.6052546260462745e-09,0.0013495265490466944,-0.9829685799307606,0.32562290283701856,0.5099510702341139
LILRB2,1953948.1701214209,1.5063646605915461e-05,0.0013991336582749583,-0.3592757492698609,0.7193888141877587,0.841177281124943
LILRB3,888714.5217559062,1.0284582567497672e-05,0.0014241152701893682,-0.1428368001054445,0.8864190727759083,0.9421834876940464
LILRB4,6577317.923489832,0.0001918840775125597,0.0013337166944195834,-1.4545079070346925,0.14580554288648762,0.28451103636744063
LILRB5,3890544.0567158805,3.948905520258345,0.564630244456574,6.509869694439776,7.521602276092897e-11,3.1884987852227736e-09
LILRP2,18350.767063105566,8.579172405463832e-07,0.001361222077978426,-0.32338774257300107,0.7464016112773217,0.858002047475364
LIM2,19811.149955368055,2.8595891356871425e-07,0.002741920832922951,0.9117585779607025,0.36189581999406617,0.5473149202473814
LIMA1,40939499.33234565,1.84438010206727,0.3079320179328429,3.445278951577263,0.0005704703427976817,0.003133897863511941
LIMCH1,20488438.797560062,2.1775756803929838,0.42981568453722463,3.4399673604266865,0.0005817843442786056,0.0031878059607298834
LIMD1,5367367.460075277,-0.5205768901499838,0.20424467932702772,-3.272562156660724,0.0010657743577053972,0.005304643967412053
LIMD2,3694952.934652104,-2.6881492999796605e-05,0.0011749275162299794,-3.5721498589149547,0.00035406269702779896,0.0020893535869620436
LIME1,3677621.369753434,-2.87539304689407e-05,0.0012269072151063671,-2.4320808147527573,0.015012357322622289,0.04742413280051348
LIMK1,13912526.59824963,-0.0002603613023965279,0.0012680093226696257,-4.332014511326094,1.4775120097276918e-05,0.00013841817407409226
LIMK2,22043540.555878233,0.0001913021472663135,0.0013938136257794227,-1.07366240589954,0.2829740165938909,0.4619898801410298
LIMS1,14628729.940835882,3.7082293620402516e-05,0.0014662940840936226,0.2782260597069545,0.7808388315508652,0.8800138762800326
LIMS2,20958485.244438995,2.319708972480209,0.5006281571666649,3.037206802398456,0.0023878157419428654,0.010408955403814158
LIMS3,0.0,,,,,
LIMS3-LOC440895,10890.312037031788,3.8522278558353455e-07,0.0016386840721436479,0.509249686088631,0.6105772200717439,0.766941033823261
LIMS3L,0.0,,,,,
LIN28A,19181.774915855396,-3.768982952904046e-07,0.0011677273029836648,-0.9346092463481389,0.34998971214315,0.5353317613609089
LIN28B,820.7106363190018,-2.402201243257975e-07,0.0011091545178049844,-0.1989776730354332,0.8422802097086088,0.9169726129485705
LIN37,8822369.592296826,-0.5586860589399417,0.2271579298589171,-3.201969060964904,0.0013649165692983273,0.006543588735611258
LIN52,5526911.419013308,-0.0003796185147419604,0.001737643858498708,1.935263301817531,0.052957993255772134,0.13002564864347846
LIN54,3053488.206579109,3.425270318259281e-05,0.0013706930793412513,-1.0503219892434583,0.2935700986235852,0.47398827387621273
LIN7A,2009900.7164744171,-4.75154951167793e-05,0.0013775586386079678,2.585677997613006,0.009718767715263641,0.03309398568811435
LIN7B,3175069.410162522,-0.3955014087672587,0.9077481340647489,-2.591358838318778,0.009559775216302678,0.03264156045720841
LIN7C,9419762.757654268,-0.0005259660908925267,0.0017845476665185353,0.33622949896741666,0.7366978095431025,0.8516213846656003
LIN9,3603738.0782849183,-0.4136323747985494,1.7694827139375002,-4.043418072715978,5.267756846895186e-05,0.0004116137598026488
LINC00028,75429.62478979136,-6.22384488496242e-07,0.001928243562518581,0.7672540203278615,0.44293050024765657,0.6264205876180149
LINC00029,0.0,2.4459384100802993e-07,0.0016975787463649158,0.0,,
LINC00032,42997.23741990026,-3.957410073375543e-06,0.0026909952258138813,2.0962910208020378,0.036056382792808685,0.09570871862938019
LINC00051,17088.198352350024,-3.5500561427786664e-06,0.001785374635324097,0.35891838166158885,0.7196561480395436,0.8412442339793127
LINC00052,20963.536015623424,-1.2162300279060263e-06,0.0010333068763771916,-1.2902673506360165,0.19695784876336409,0.35647978662547125
LINC00085,2003586.9874323842,-0.00012675086264537627,0.0014088756225461936,-0.7400803687657509,0.4592512297351785,0.6421474499384897
LINC00086,1659574.6567397832,1.63519483821839,0.5838292852981531,3.6310349196986387,0.00028228698318665603,0.0017158588863532343
LINC00087,902038.5115938805,1.2245268564865954,0.4310487616888961,3.604444570006038,0.00031282120040021126,0.0018783422827536576
LINC00092,505929.12645110517,8.079497403296352e-07,0.0020081188457608716,1.0455217680838782,0.29578188521523585,0.47661727452209246
LINC00094,4755990.55909191,-8.035866916383692e-05,0.0013589837347033318,-1.7916760746686142,0.07318486918270244,0.16794168035680546
LINC00102,15140.714054001812,5.7184367928521175e-08,0.0014725117911142623,0.06653980058237985,0.9469480716224979,0.9728703809372642
LINC00111,24445.591615341295,6.684191247683706e-08,0.0013057834707826948,-0.22984372255056348,0.8182132084106584,0.9029115134445553
LINC00112,25326.901925999126,-1.2585230333811347e-07,0.0012285483482768003,-0.40573923206368817,0.6849342127884583,0.8189375858731962
LINC00113,51738.65262695131,-1.4491154612101477e-07,0.0012180637859537018,-0.4341355444523073,0.6641900154579208,0.8052327633460054
LINC00114,0.0,1.681571130240151e-07,0.001893484756740975,0.0,,
LINC00115,421995.4160765825,-3.7332634497780677e-06,0.001327110220968123,-1.3041537896530684,0.1921811519949178,0.3497787286387072
LINC00116,7820624.88966385,-1.0453122190742958,0.5620884460030503,-2.1770674575154616,0.029475534679498847,0.08136905559520097
LINC00152,15503291.645768395,-0.20861209443680995,0.20269544718716703,-2.532984143771487,0.011309606866757242,0.03753022353690474
LINC00158,29205.022274021547,-3.2841880785230873e-07,0.0011696794856904532,-0.7769225557858656,0.43720446273562374,0.6211575361110777
LINC00159,159496.0757694572,-1.5650874899896892e-05,0.001483407734084403,0.05328753569271335,0.9575028111686053,0.9782299741965961
LINC00160,1258024.3380825464,6.087803316161173e-07,0.0011564892511391346,-1.9661100632630322,0.04928589821272458,0.12310171777511991
LINC00161,33146.512443256164,-5.594702153559102e-07,0.001098294992803958,-0.4562867130839512,0.6481838172453251,0.7939401298031153
LINC00162,745491.3159747511,6.785035835654189e-05,0.001362488668926031,1.9271350854307063,0.05396279726961753,0.13204716983249135
LINC00163,29176.605180572602,5.122798427071856e-06,0.0016275347845436821,0.34413154128428847,0.7307473633884138,0.8482516672301669
LINC00167,40180.904359107684,-5.745756357936989e-05,0.0018257158933601234,1.3987194155446407,0.1618971396507537,0.3076291895770517
LINC00173,913185.8599459346,-3.798081225614637e-05,0.0013911262249251604,-0.40256848489100205,0.6872656977508655,0.8208845896649729
LINC00174,1639488.1853543222,3.3467055154951905e-05,0.001336289988701869,-1.4422238628097839,0.14923923082339716,0.28932385068254757
LINC00176,383394.86954803445,-2.8549912711016,0.6471813881657592,-4.989552829463274,6.05192221844504e-07,8.737642697167625e-06
LINC00184,97968.4495067051,2.345215182041645e-07,0.001541831393022279,0.2721767226121291,0.785486139099739,0.883027451947928
LINC00189,93250.5821848136,2.370386778560741e-07,0.0015557103191675284,0.31838534783145744,0.7501926512125165,0.8602347456760412
LINC00200,0.0,1.1139000689334813e-07,0.0016905446762085416,0.0,,
LINC00202,254089.7912905644,-5.64274472722481e-06,0.0011737381134804903,-2.806953974965396,0.0050012386745233225,0.019093350165293246
LINC00204A,0.0,,,,,
LINC00204B,0.0,,,,,
LINC00207,6711.524545573801,1.5782855964338375e-07,0.0018376044875527558,-0.23989176198267873,0.8104141674019242,0.8984148096811554
LINC00208,0.0,,,,,
LINC00221,27243.9685551861,1.7367713358274652e-07,0.001715637127041908,0.3921277857754819,0.6949637981533211,0.8259914458100751
LINC00222,46951.210017638594,4.914685317161871e-07,0.0016396995980153888,0.5348709868112407,0.5927390719373313,0.7535823052861443
LINC00226,0.0,-2.3003689152762914e-07,0.0011248559998288054,0.0,,
LINC00229,9771.54927663069,-3.753673628415521e-08,0.0013546367244232234,-0.13997953751944098,0.8886761578884772,0.9433177720908631
LINC00230A,0.0,-3.6066755410182335e-07,0.0010223519340662195,0.0,,
LINC00230B,0.0,,,,,
LINC00235,240526.61356520833,-1.6790258305743887e-06,0.0014747409339873367,0.2247574446555602,0.8221679732967027,0.9051819533503898
LINC00238,70966.47510052733,2.4897331741077875e-05,0.0013618521099490978,-0.1820404121274462,0.8555510114356911,0.9247387847153142
LINC00239,403597.3852492986,-4.967526877386594e-06,0.0013365237644319499,-0.4579284709074207,0.6470038314570322,0.7933183634019081
LINC00240,948651.419038618,1.374117457272128e-06,0.0014742693752015138,0.3247637244728762,0.745359901248329,0.8575824803433559
LINC00242,353755.22462925967,-1.5457481034874478e-05,0.0015268946277956544,0.8579623965827985,0.3909132277796876,0.5765026825626697
LINC00244,46217.16743300809,-1.2355392684956843e-06,0.0015802052646829799,0.24596436858208368,0.8057098150372366,0.8956642267344062
LINC00246A,0.0,,,,,
LINC00246B,0.0,,,,,
LINC00251,0.0,3.937911592931964e-07,0.20495040453926383,0.0,,
LINC00254,4849.646952240046,2.0356454596610812e-07,0.0020560646050833604,0.5567316542381506,0.5777107862092956,0.7415788260811738
LINC00256A,399574.8498069376,6.094061109900386e-06,0.001565548105484476,1.143197986599138,0.2529563980423467,0.42704383446955246
LINC00256B,243262.1613748605,-3.228692728955067e-06,0.0015515564429918031,0.7813102719769556,0.4346200300992793,0.618787973402728
LINC00260,222724.2811971352,-1.752167191361578e-06,0.0017947468225784306,2.1720147506842777,0.029854550327482562,0.08226743596866454
LINC00261,3333.384303515087,3.943726250289326e-06,0.00195327432045855,0.48709064492694415,0.6261940957024031,0.7785452642856596
LINC00263,9246983.943827268,-1.0087312625786083e-05,0.0013156172035885985,-1.627742284162912,0.10357954313658242,0.2195869771545955
LINC00264,57961.52280197776,5.52830512497226e-07,0.0019272127280229368,0.8557016104018229,0.392162849235521,0.5779041487693586
LINC00265,1360937.0323638138,2.742858168582481e-05,0.0013375465037668585,-1.7179986057622594,0.08579686958500783,0.1901642575919846
LINC00266-1,42599.77672812731,3.863678386884275e-06,0.0015572540331200255,0.1884641814763035,0.8505127914026316,0.9216593653228031
LINC00271,343788.11643999815,6.753672668680435e-07,0.0015725104624200092,0.5452210708252982,0.5856014813547079,0.7478655598924405
LINC00272,29690.925858438306,1.0287758523241186e-07,0.0016521855313689463,0.2387225062098478,0.8113207638088338,0.898990253343826
LINC00273,195620.13932188324,-2.2729654274818594e-06,0.0011192121623917457,-1.9021876849352912,0.05714662224198532,0.1380436718807193
LINC00277,2979007.3881406547,2.8755713825437028e-05,0.0012976309247624642,-1.27286248212758,0.20306684455393276,0.3642285630308294
LINC00281,0.0,,,,,
LINC00282,101443.50434141955,-2.911329025773676e-07,0.00151172307412972,0.5602234879334488,0.5753270080010325,0.7399500391162072
LINC00284,261545.67170526288,-4.202133043968469e-07,0.0012039421602178817,2.9938456782059806,0.0027548524479550623,0.011692157531908396
LINC00290,0.0,4.2086834404986315e-07,0.0018701134231116127,0.0,,
LINC00293,0.0,-3.482038937183459e-07,0.0010223743444806453,0.0,,
LINC00294,4419584.388293254,-0.00028782201852233977,0.0016562704881650733,2.011443991735451,0.04427858063096624,0.11272938089672274
LINC00299,33007.12869700171,1.260658984141644e-05,0.0013475604565335714,-0.3350892455955329,0.7375577651473237,0.8521516601130923
LINC00301,0.0,-3.889235533799342e-07,0.0010223340731777566,0.0,,
LINC00303,65017.12714030234,-4.251549493553782e-07,0.0013838305089997427,-0.22897220836649376,0.8188905168391266,0.9032356048215192
LINC00304,38606.4695953006,2.0371681579470334e-06,0.001172229638914443,-0.989814678209983,0.32226470904568627,0.5064193777811532
LINC00305,0.0,-7.602659901760668e-08,0.001299531243781363,0.0,,
LINC00307,87325.4725272102,5.185322660618629e-07,0.004072146425348932,1.3495711808330462,0.1771535735824279,0.3291101815730934
LINC00308,0.0,,,,,
LINC00309,3634.1161640820783,-2.9201215802098415e-08,0.0013730195022346307,-0.11131156096800247,0.9113692880519768,0.9550374395142814
LINC00310,428576.7073035212,3.458883284406742e-06,0.0016473285803555464,1.3161044669036526,0.18813898192110412,0.34415983617919116
LINC00311,43102.86209129456,1.210377629249707e-06,0.001391373602732443,-0.13289741396865432,0.894274512117433,0.9462953125462599
LINC00312,1975459.3056185762,1.0411843937368002,0.5059130513964594,3.093134245195705,0.001980545209563194,0.008922956970874652
LINC00313,280955.7493361915,-7.75172496742132e-06,0.0014990677700997216,0.20569277667965538,0.8370309012886452,0.9140884427508704
LINC00314,0.0,2.0644275335650497e-07,0.0020813230439800036,0.0,,
LINC00315,30342.99894041582,-4.812414865818949e-07,0.001321706391654309,-0.5251406807232049,0.599485398019134,0.7578043499274072
LINC00317,7487.024440370539,18.732257608759593,4.723157054639703,1.2850082201263502,0.19878941154826413,0.3588516381183199
LINC00319,179571.2405728592,-1.4961106026805921e-06,0.001208549803828065,-1.4377237846619808,0.1505124417640867,0.291021780606853
LINC00320,0.0,-8.450342279837376e-09,0.0014080773866298442,0.0,,
LINC00323,217206.01632980135,8.760308374137204e-06,0.0016281627734924366,0.7643664201876142,0.44464891397339024,0.6277115397535463
LINC00324,2056534.7866347707,-1.7841840455299502e-06,0.0014870945782342966,0.517485944954718,0.6048169778369109,0.7621186153829366
LINC00326,0.0,4.6147603782812034e-07,0.0010223418944817358,0.0,,
LINC00327,159612.30796399442,3.059370138835934e-06,0.0014844372660770943,0.2796168348098134,0.7797714898069799,0.8793026919677518
LINC00330,5109.667890211416,1.989553676627095e-07,0.002034751128737169,0.542811175652655,0.5872598177951001,0.7493380604979958
LINC00336,21450.68077724208,-2.99688006522665e-07,0.0012940810469266545,-0.5609957681045996,0.574800422110604,0.7394620618060743
LINC00338,1964626.2628859945,-1.5966016792547295e-05,0.0013784444989072223,-1.1565231738872812,0.24746722629060192,0.42022139217716503
LINC00339,13347432.11567616,0.3431615280278294,0.24401940070595668,3.0947957683734786,0.001969484601873054,0.00887877605064316
LINC00340,1816688.7543688293,-1.023437122024094e-06,0.0014927039925068072,0.5287441548628398,0.5969829423445231,0.7561671027466644
LINC00341,10490926.975440046,4.479241932552224,0.44511339632890307,9.366333929042135,7.50956301814993e-21,2.9534833218420043e-18
LINC00346,763068.5993248953,-1.4941837605464822e-05,0.0013725865794251863,1.8929808489667932,0.0583604163209087,0.14039343412844343
LINC00347,1975.3027722347404,3.8433377274695307e-07,0.2835385738265418,1.0120356430439434,0.3115210115654319,0.49459655321590673
LINC00410,0.0,-5.127822365391387e-08,0.0013376913013409962,0.0,,
LINC00421,0.0,1.5771813999372747e-07,0.0019101723955256887,0.0,,
LINC00426,278047.96585016884,3.4659541032691265e-05,0.001628583634033911,1.308327066818605,0.19076239838047238,0.34791257994930364
LINC00442,0.0,-7.342093718636672e-08,0.0012100772363443932,0.0,,
LINC00460,159690.79831745508,-2.6130459581659192e-06,0.0011191052573633164,-1.9096816853316216,0.05617421049008495,0.13620594615691564
LINC00461,45439.054116653235,-1.32105373753829e-06,0.0010857928322736924,-2.21718762012256,0.02661027321015973,0.0752628821996767
LINC00466,74637.52060477123,-9.444101306896535e-07,0.0010697195744516705,-2.1078012248547227,0.03504818687052412,0.09360580894821319
LINC00467,9594032.594133995,0.0007573306368461978,0.0018416980590881778,-4.3007834490429335,1.7019531814244238e-05,0.0001566121389388731
LINC00469,7125.477957075169,1.3329939348287508e-06,0.0010541649377622646,0.041082762404258066,0.9672299166099311,0.9838823113473132
LINC00470,26016.239812072392,5.721081082408524e-07,0.00265609122016694,1.2825515159264227,0.19964924560219477,0.35990799454889655
LINC00471,309965.7477637515,-6.498673443399026e-07,0.001471618387034147,0.23057396862875876,0.8176457927397605,0.9026489939810287
LINC00472,2379015.874455053,1.5626176541910362e-05,0.0012975815843294528,-0.9836720250828259,0.32527679889266214,0.5095691270105744
LINC00473,329952.2919372368,-4.084776472371359e-06,0.0011570964087189617,-1.4908012265661472,0.1360136896617179,0.26928859336585853
LINC00474,0.0,4.0761068391923057e-07,0.2252477695949513,0.0,,
LINC00475,145901.7970138882,1.503075302434038e-06,0.0015825671001913038,0.8484903292553009,0.3961649559802113,0.5814766844494706
LINC00476,834937.9663894431,0.7651363688718177,0.44032292042050636,2.900797764183945,0.0037221401452036027,0.014997308367261262
LINC00477,298513.42921921576,-1.5229831818533577,0.3924962184321651,-4.5292850799689015,5.918360087419499e-06,6.250329763133532e-05
LINC00478,1868874.3408221607,2.2402205706234586,0.37613000729796864,6.360775610803572,2.007375144216855e-10,7.532267369766353e-09
LINC00479,57448.6399653872,4.057482679215936e-06,0.001434004537734491,-0.022305162855560518,0.9822045305447762,0.991683376263844
LINC00482,309516.69494108664,0.000453928044842792,0.001394532753073553,0.25914154590528365,0.7955260303547,0.8896520368950092
LINC00483,17869.31573875651,-9.199122895157204e-07,0.0013636556059675676,-0.1246813566856851,0.9007758174244209,0.949358437658019
LINC00485,1940.7702479881457,3.0393452816644897e-07,0.0029791527177670247,0.7531838220835211,0.4513394595630684,0.6346363507812797
LINC00486,16709.995487108226,1.2141142553970068e-06,0.0015004551747706538,0.11513167028161966,0.9083407575521734,0.9536006430495828
LINC00487,82238.11935351,-1.3601395105224667e-06,0.0011304713858667989,-1.8929542574894234,0.058363952816650674,0.14039343412844343
LINC00488,4801.439019850213,3.1954850751598604e-06,0.001854268351969124,0.41423259597454415,0.6787037721160751,0.8149203252035958
LINC00493,76818941.68164816,1.3451345189557746,0.2989607562538205,-1.3821924058249915,0.16691263126402445,0.314486378884435
LINC00494,39355.25562205316,-2.13681140752724e-06,0.0011193209509621732,-0.15260623034048323,0.8787088114538021,0.9383556786834195
LINC00511,22551.614670110743,-9.069232474855191e-07,0.0010485292536355068,-0.9387902331013176,0.3478384544581177,0.5327318883523114
LINC00514,220825.0365750101,-0.3221027711596157,0.3277458780669626,-3.687913974761959,0.0002261000588025007,0.0014164935247337788
LINC00515,464404.935838449,-0.00019443940890365413,0.0018337301795073,2.264359402515509,0.023552018773782525,0.06817470011143427
LINC00518,13048.542848796267,-9.621064486573782e-07,0.0010458754596970256,-0.14225873675586811,0.8868756382721723,0.9424295112578222
LINC00520,23549.629865898354,-3.728672995120442e-07,0.001175412656466998,-0.5687466957014727,0.5695280534927647,0.7352523737207062
LINC00521,4943.009737476856,-8.743646028233893e-08,0.0013172589123079863,-0.23528519514108112,0.8139873851872226,0.9003887545107413
LINC00523,4454.891996110035,2.4147880841148737e-07,0.0023141902980752405,0.7084665006468444,0.47865560817962904,0.6582654183477278
LINC00525,119088.78602554505,-4.145278993701743e-05,0.0014627899159517588,0.08403708197225275,0.9330269488820964,0.9650624507987694
LINC00526,1853096.2782962422,1.310461766495292,0.2890224968282725,5.060115949779076,4.190016005404933e-07,6.36079770713295e-06
LINC00535,96524.90688509037,1.0516368926392981e-06,0.002306858160341881,1.614747787177348,0.10636532431945925,0.22390591316252112
LINC00536,263684.41279196384,5.948662347605775e-06,0.0010785366093975107,-3.378604439246401,0.0007285475338594141,0.0038624294867963646
LINC00538,8670.193489855787,-2.896453616306462e-08,0.0013440014318246752,-0.1672566019541508,0.86716814968137,0.9319479213561479
LINC00547,4355.613610705542,2.528754377035966e-07,0.0014066870641498079,-0.05775361194722392,0.9539448887667978,0.9765174707933546
LINC00548,20643.998160398573,5.372920459551136e-07,0.0030245851383708584,1.386242541451887,0.16567285536711873,0.31301130702667623
LINC00550,0.0,3.8075485097012884e-07,0.16811053504143963,0.0,,
LINC00552,11559.277466628639,5.156036510221018e-07,0.0015004918482469404,0.11620596655804566,0.9074893081624239,0.9530597824117862
